Label,Contents,Status
1,jelas jabat bomba selamat malaysia jelas dakwa konon laku jadi tanah runtuh sebab limpah air jalan cameron highland simpang pulai nyata rasmi jabat kerja raya malaysia jkr jabat kerja raya malaysia jkr ambil maklum klip video tular jadi tanah runtuh jalan simpang pulai cameron highland ft seksyen lapor laku september rabu ekor jkr malaysia cerah bahawa jadi libat tanah runtuh sebab limpah air jalan selamat maklum jadi limpah air laku punca limpah air bukit sebab tembok tahan alami kerosakan sebahagian struktur runtuh jadi lapor laku jam petang lepas hujan lebat tengahari kerja awal bersih jalan pasang alat kawal trafik laksana timbal arah jabat bomba selamat malaysia jbpm pahang mohd sani harul jadi jam petang libat lalu air pecah sebab tembok tebing pecah air limpah jalan raya utama tujuh anggota balai bomba selamat cameron highland lokasi kesah jadi libat sebarang mangsa sumber facebook rasmi jabat kerja raya malaysia sinar hari berita hari,Fake
1,palsu tular medium sosial dakwa konon sultan pahang sultan ahmad shah mangkat istana pahang nafi berita mangkat sultan pahang sultan ahmad shah sebar sumber sultan ahmad shah sihat negara tuanku sihat nafi berita mangkat sebar,Fake
1,palsu tular medium sosial dakwa konon wanita cedera tetak kepala akibat samun lelaki senjata jadi bandar putra kulai polis nafi jadi wanita cedera tetak kepala akibat samun lelaki senjata jadi bandar putra kulai ketua polis daerah kulai superintendan tok beng yeow wanita babit mangsa samun lelaki topeng lokasi jadi jam pagi mangsa tinggal anak perempuan anak saudara perempuan datang lelaki topeng suspek senjata pisau ambil barangan rumah mangsa televisyen telefon bimbit barangan kemas suspek tunggu perodua alza masuk rumah mangsa sema nombor daftar kenderaan dapat palsu,Fake
1,palsu tular medium sosial dakwa konon gegar dentum kuat laku ipoh daerah dekat punca gempa bumi jabat meteorologi malaysia mmd nafi gegar dentum kuat laku ipoh daerah dekat punca gempa bumi ketua arah alu bahari hubung maklum tiada amar gempa bumi kes alat kesan gegar gempa terima maklumat awam gegar tiada gempa bumi kes punca gegar perak komandan akademi tentera udara atu kolonel abdul nazar abdul hamid hubung nafi dentum gegar punca aktiviti latih pasu babit beliau semak pegawai maklum tiada sebarang aktiviti latih bahan letup jalan pasu,Fake
1,palsu sebar luas mesej kitar dakwa konon produk makan tin keluar thailand utama buah long laici rambutan mangga puding larang makan ekor cemar darah bawa human immunodeficiency virus hiv thailand menteri kesihatan malaysia kkm ambil maklum berita sebar medium sosial kait human immunodeficiency virus hiv buah tin thailand kkm maklum bahawa perkara asas kkm kesah duta thailand malaysia bahawa berita asas kkm sentiasa awal produk makan import makan selamat,Fake
1,jelas jabat bomba selamat malaysia jbpm jelas dakwa bahawa anggota bomba jalan operasi ikut prosedur cari selamat remaja lombong taman putra perdana puchong semua anggota bomba libat operasi cari selamat remaja lombong taman putra perdana puchong malam oktober jalan operasi ikut prosedur ketua arah jabat bomba selamat jbpm mohammad hamdan wahid operasi anggota pasu selamat air ppda jalan alat khas pusar air deras akibat hujan lebat anggota bomba jaya bawa bantu nafas sah tinggal dunia,Fake
1,palsu tular medium sosial dakwa mesej gesa orang ramai beli produk barangan air botol ribena teh lemon ice ikut rampas polis diraja malaysia pdrm mesej produk air campur arak bahan larang pdrm nyata percaya tular berita palsu kes sebar aplikasi whatsapp kait rampas air polis diraja malaysia pdrm campur arak,Fake
1,waspada orang ramai pusat operasi bencana negeri daerah waspada bersiapsiaga sedia hadap sebarang laku bencana banjir nyata rasmi agens urus bencana negara nadma maklum september laku air pasang susul pusat operasi bencana negeri daerah nasihat sentiasa peka ramal cuaca keluar jabat meteorolgi malaysia mmd september kawasan ikut laku tembung air sungai air laut hubung pusat operasi bencana negeri daerah mohon sedia hadap sebarang laku bencana banjir maklum jua pusat kawal bencana negara ndcc kesiapsiagaan sedia terima maklumat bantu urus operasi bencana ndcc hubung talus faks e-mel ndcc gov my opsroom gov my,Fake
1,palsu tular medium sosial klip suara voice note dakwa konon laku jadi tanah runtuh km kawasan bentong hala timur lebuhraya pantai timur lpt anih had maklum voice note tanah runtuh km kawasan bentong hala timur tular laman whatsapp petang mohon orang bertanggungjawab henti tular info palsu guna lpt sila ikut laman rasmi facebook lpt twitter maklumat sahih kini,Fake
1,waspada orang ramai nasihat hati panggil telefon emel apa medium sosial konon suruhanjaya cegah rasuah malaysia sprm butir peribadi sulit tuju jalan siasat suruhanjaya cegah rasuah malaysia sprm bahawa hubung mana terusi panggil telefon emel apa medium medium sosial butir peribadi sulit tuju jalan siasat ikut sprm terima adu orang awam daya panggil mohon palsu belakang hubung orang ramai terima panggil ragu nasihat kesah mana jabat sprm dekat terusi talus alamat papar portal rasmi www sprm gov my,Fake
1,palsu tular medium sosial papar video klip dakwa siren amar tsunami aktif pulau pinang jabat meteorologi malaysia mmd nafi tular jadi tsunami pulau pinang maklum video direkodkan uji siren tsunami november jam pagi tiada sebarang gempa bumi tsunami laku hubung orang ramai nasihat hati sebar sebarang info video jadi gempa tsunami sila dapat maklumat gempa tsunami kini laman web jabat meteorologi malaysia iaitu www met gov my aplikasi mobil mycuaca medium sosial iaitu facebook malaysiamet twitter mmd hotline talus,Fake
1,palsu tular medium sosial dakwa mesej tabung bencana gempa bumi nadma konon agens urus bencana negara nadma mesej derma salur deposit langsung pindah bank akaun bank kerjasama rakyat malaysia had nombor akaun derma layak kecuali cukai nyata rasmi nadma agens urus bencana negara nadma maklum bahawa hantar sebarang pesan sm whatsapp kait tabung bencana gempa bumi tsunami sulawesi sebar luas oktober lepas kelulus mesyuarat jemaah menteri tabung gempa bumi tsunami sulawesi lancar menggunapakai akaun tabung kumpul wang amanah bantu bencana negara kwabbn tabung sifat one-off selaras nadma sumbang muka bukti pindah wang akaun nadma prose verifikasi keluar resit bukti terima,Fake
1,palsu tular medium sosial dakwa konon jalan utama daerah kuala pilah tutup sepenuh sempena ara agama libat tokong malam oktober polis nafi jalan utama daerah kuala pilah tutup sempena ara agama libat tokong malam oktober sebar terusi aplikasi whatsapp ketua polis daerah kuala pilah superintenden ha bachok ara malam jangka selesai malam guna jalan raya risau rana tiada tutup jalan dakwa jalan utama simpang lampu isyarat wisma mca tutup ara ara belah jalan guna jalan utama tempat buah kenderaan pelbagai polis hadap ara mudah gera kenderaan,Fake
1,jelas jabat muzium malaysia jelas lapor hubung program sesi temu minat babit artis thailand auditorium muzium negara oktober nyata rasmi jabat muzium malaysia maklum bahawa jabat muzium malaysia jmm terima mohon maher seni production sdn bhd tarikh mei khamis sewa auditorium muzium negara oktober maksud ada program nama program sesi temu minat artis thailand thailand fan together in kuala lumpur syarikat program tuju kenal malaysia minat artis thailand hadir negara asia ikut prosedur tempah auditorium kesah terusi rasmi jmm lewat minggu tarikh program tarikh tindih program acara rasmi jmm mohon sewa terima mohon bayar tempoh minggu tarikh sewa kes surat benar sewa auditorium keluar jmm tarikh september khamis mohon anjur bayar hb oktober rabu hb oktober sabtu jmm dapat poster program tular laman sosial nama kissing krist signto babit artis kontroversi kait ikon lgbt sebar peranjat canggah mohon muka anjur jmm justeru jmm tindak batal mohon serta-merta anjur hubung kesah kait artis libat putus batal terus program dakwa anjur tuju amal diri jmm bahawa kompromi is-isu langgar nilai nilai islam norma masyarakat malaysia ancam harmoni negara,Fake
1,palsu tular medium sosial dakwa konon unsur sabotaj malang van bawa tahan akibat mati suspek aktiviti ganas bukit untung selangor ketua polis negara tan sri mohamad fuzi harun nafi tohmahan unsur sabotaj malang van bawa tahan akibat mati suspek aktiviti ganas bukit untung jumaat turut jadi timpa lap suspek tahan li rana libat fahaman salaf jihad malang jadi tiada unsur sabotaj kenderaan baba rana tayar bahagian kanan van letup langgar pembahagi jalan jadi sahaja suspek anggota pelanting kenderaan suspek gagal selamat,Fake
1,palsu tular medium sosial dakwa konon menteri tani industri asas tani dato salahuddin ayub bahawa sawah galak tanam durian sawah rana pulang lumayan nyata rasmi menteri tani industri asas tani bahawa nyata palsu fitnah yb menteri keluar nyata kali yb menteri hadap fitnah nyata kait yb menteri kali niat jahat tuju buruk nama yb menteri,Fake
1,palsu tular medium sosial dakwa konon laku mati akibat racun makan jangkit kencing tikus premis makan stesen keretapi tanah melayu had ktmb kluang mesej dakwa unjung kedai pengsan mangsa kritikal selamat polis daerah kluang nafi mati akibat racun makan jangkit kencing tikus premis makan stesen keretapi tanah melayu had ktmb kluang ketua polis daerah kluang asisten komisioner mohd abduh ismail mesej dakwa unjung kedai pengsan mangsa kritikal selamat berita rana laku stesen ktmb kluang malam oktober latih simulasi lapang bencana radiasi libat serta pelbagai agens raja daerah bertanggungjawab manipulasi benar timbul resah orang ramai daerah berita,Fake
1,palsu tular medium sosial klip video papar pelantar minyak runtuh dakwa konon laku air terengganu nyata rasmi pdrm terengganu semenjak oktober kes video tular medium sosial tajuk offshore runtuh percaya laku pantai terengganu video durasi papar cemas pelantar minyak runtuh kerja atas timbul tanda jadi laku polis kontinjen terengganu sema dakwa dapat video tular kali aplikasi youtube sema polis dapat video laku terengganu malaysia laku teluk parsi syarikat minyak iran lapor runtuh alami rugi usd juta jadi mangsa libat lapor selamat,Fake
1,palsu hangat kata medium sosial dakwa konon produk so tiram sita menteri kesihatan malaysia kkm pasar raya kuala pilah kandung bahan unsur babi jabat kesihatan negeri sembilan nafi unsur babi produk so tiram pasar raya kuala pilah arah jabat kesihatan negeri sembilan dr zainuddin mohd ali jabat kesihatan daerah kuala pilah periksa berjadual pasar raya oktober dapat langgar label botol so tiram tindak susul ambil tiada isu unsur babi produk masuk tiada sita produk tindak tular unsur babi henti bertanggungjawab,Fake
1,waspada orang ramai guna medium sosial kongsi sebarang maklumat dokumen peribadi nombor kad kenal nombor akaun perban sijil lahir rana maklumat manipulasi tuju jenayah polis diraja malaysia pdrm kongsi maklumat hidup hari lampau spesifik jadi target sasar mudah salah modus operandi scammer panggil telefon panggil kenal pegawai bank mangsa kesah hubung transaksi kad kredit milik mangsa tunggak bayar pinjam kad kredit panggil nampak rana belanja kawasan kedai,Fake
1,jelas menteri negeri kdn jelas status cawangan khas polis diraja malaysia pdrm raja raja cadang bubar cawangan khas sebahagian jabat polis diraja malaysia pdrm menteri negeri yb tan sri muhyiddin yassin takat tiada bukti kukuh konon cawangan khas jabat pdrm salah penting mana bukti mana pegawai anggota polis babit salah kuasa penting tindak ambil pdrm agens selamat jalan tugas profesional ikut bidang kuasa untuk ikut undang ambil penting pasu selamat cawangan khas pelihara selamat negara timbul isu cawangan khas bubar,Fake
1,nyata polis diraja malaysia pdrm pdrm e sebar mesej laman sosial aplikasi whatsapp gesa orang ramai hati hadap sekat jalan raya polis rana dikhuatiri perangkap letak paket isi dadah bahagian but kenderaan hasil sema dapat mesej tular kes tular oktober chenai india,Fake
1,polis diraja malaysia pdrm nafi dakwa anggota polis tindak kasar individu salah letak kenderaan hadap bank pekan bahau ketua polis daerah jempol superintendan muhd nur hishamuddin hashim beliau tonton rakaman video insiden tular medium sosial siasat dapat milik kenderaan mabuk beliau anggota polis libat langsung sentuh lelaki dakwa mangsa kera polis nasihat pandu mabuk,Fake
1,polis nafi kes cubaan culik kanak-kanak lelaki taman cahaya pelangi kumpul lelaki topeng senjata parang van putih ketua polis daerah kluang asisten komisioner mohd abduh ismail dasar terang ambil kanak-kanak dakwa jadi dapat tiada unsur laku cubaan culik beliau terang saksi suspek sembunyi kawasan semak jarak meter sebarang buat jenayah suspek kanak-kanak polis ambil maklum jadi jalan pantau takat dakwa culik laku beliau nasihat orang ramai menghebahkan medium sosial kes siasat polis orang awam hubung balai polis hampir maklumat kait kes,Fake
1,orang ramai sebar maklumat sahih temu patung getah rupa janin manusia tapak pasar malam sungai rambai jenjarom ketua polis daerah kuala langat suprintendan aziz tukiman ikut tular gambar medium sosial gambar gu kait unsur jenayah beliau buat undang gusar kalang masyarakat buat bertanggungjawab rujuk kuasa polis tegas bahawa patung getah janin manusia cecair rupa darah warna beliau individu salah kena tindak ikut seksyen kanun keseksaan rana lapor palsu,Fake
1,nyata rasmi menteri kesihatan malaysia jabat kesihatan wilayah sekutu kuala lumpur putrajaya jkwpkl p kesah bahawa nyata tular medium sosial baru hubung jadi wabak influenza laku kuala lumpur pantau siasat jkwpkl p dapat tiada wabak kluster influenza lapor laku kuala lumpur wabak laku lapor tren jangkit gejala influenza-like illness lapor fasiliti kesihatan kala hari minggu tren turun influenza sakit jangkit sebab virus influenza laku malaysia jangkit virus influenza mudah sebar titi cecair mulut hidung cakap bersin batuk sakit alami gejala demam batuk selsema biasa sembuh jabat kesihatan wilayah sekutu kuala lumpur putrajaya jkwpkl p sentiasa pantau sakit lapor hari minggu klinik kesihatan klinik sentinel,Fake
